continuity_field_id	book	chapter	verse	reference	stream_index	predication_id	persistence_score	transition_score	extension_score	weakening_score	field_state	evidence
CF00669	1corintios	12	18	12:18	669	1corintios-12-18-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00670	1corintios	12	19	12:19	670	1corintios-12-19-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00671	1corintios	12	21	12:21	671	1corintios-12-21-P01	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00672	1corintios	12	21	12:21	672	1corintios-12-21-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00673	1corintios	12	21	12:21	673	1corintios-12-21-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00674	1corintios	12	22	12:22	674	1corintios-12-22-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00675	1corintios	12	23	12:23	675	1corintios-12-23-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00676	1corintios	12	23	12:23	676	1corintios-12-23-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00677	1corintios	12	23	12:23	677	1corintios-12-23-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00678	1corintios	12	24	12:24	678	1corintios-12-24-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00679	1corintios	12	24	12:24	679	1corintios-12-24-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00680	1corintios	12	25	12:25	680	1corintios-12-25-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00681	1corintios	12	25	12:25	681	1corintios-12-25-P02	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00682	1corintios	12	26	12:26	682	1corintios-12-26-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00683	1corintios	12	26	12:26	683	1corintios-12-26-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00684	1corintios	12	26	12:26	684	1corintios-12-26-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00685	1corintios	12	26	12:26	685	1corintios-12-26-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00686	1corintios	12	27	12:27	686	1corintios-12-27-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00687	1corintios	12	28	12:28	687	1corintios-12-28-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00688	1corintios	12	30	12:30	688	1corintios-12-30-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00689	1corintios	12	30	12:30	689	1corintios-12-30-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00690	1corintios	12	30	12:30	690	1corintios-12-30-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00691	1corintios	12	31	12:31	691	1corintios-12-31-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00692	1corintios	12	31	12:31	692	1corintios-12-31-P02	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00693	1corintios	13	1	13:1	693	1corintios-13-1-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00694	1corintios	13	1	13:1	694	1corintios-13-1-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00695	1corintios	13	1	13:1	695	1corintios-13-1-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00696	1corintios	13	2	13:2	696	1corintios-13-2-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00697	1corintios	13	2	13:2	697	1corintios-13-2-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00698	1corintios	13	2	13:2	698	1corintios-13-2-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00699	1corintios	13	2	13:2	699	1corintios-13-2-P04	3	1	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00700	1corintios	13	2	13:2	700	1corintios-13-2-P05	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00701	1corintios	13	4	13:4	701	1corintios-13-4-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00702	1corintios	13	4	13:4	702	1corintios-13-4-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00703	1corintios	13	4	13:4	703	1corintios-13-4-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00704	1corintios	13	4	13:4	704	1corintios-13-4-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00705	1corintios	13	4	13:4	705	1corintios-13-4-P05	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00706	1corintios	13	5	13:5	706	1corintios-13-5-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00707	1corintios	13	5	13:5	707	1corintios-13-5-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00708	1corintios	13	5	13:5	708	1corintios-13-5-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00709	1corintios	13	5	13:5	709	1corintios-13-5-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00710	1corintios	13	6	13:6	710	1corintios-13-6-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00711	1corintios	13	6	13:6	711	1corintios-13-6-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00712	1corintios	13	7	13:7	712	1corintios-13-7-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00713	1corintios	13	7	13:7	713	1corintios-13-7-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00714	1corintios	13	7	13:7	714	1corintios-13-7-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00715	1corintios	13	7	13:7	715	1corintios-13-7-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00716	1corintios	13	8	13:8	716	1corintios-13-8-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00717	1corintios	13	8	13:8	717	1corintios-13-8-P02	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00718	1corintios	13	8	13:8	718	1corintios-13-8-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00719	1corintios	13	8	13:8	719	1corintios-13-8-P04	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00720	1corintios	13	9	13:9	720	1corintios-13-9-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00721	1corintios	13	9	13:9	721	1corintios-13-9-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00722	1corintios	13	10	13:10	722	1corintios-13-10-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00723	1corintios	13	10	13:10	723	1corintios-13-10-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00724	1corintios	13	11	13:11	724	1corintios-13-11-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00725	1corintios	13	11	13:11	725	1corintios-13-11-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00726	1corintios	13	11	13:11	726	1corintios-13-11-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00727	1corintios	13	11	13:11	727	1corintios-13-11-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00728	1corintios	13	11	13:11	728	1corintios-13-11-P05	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00729	1corintios	13	11	13:11	729	1corintios-13-11-P06	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00730	1corintios	13	12	13:12	730	1corintios-13-12-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00731	1corintios	13	12	13:12	731	1corintios-13-12-P02	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00732	1corintios	13	12	13:12	732	1corintios-13-12-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00733	1corintios	13	12	13:12	733	1corintios-13-12-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00734	1corintios	13	13	13:13	734	1corintios-13-13-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00735	1corintios	14	1	14:1	735	1corintios-14-1-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00736	1corintios	14	1	14:1	736	1corintios-14-1-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00737	1corintios	14	1	14:1	737	1corintios-14-1-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00738	1corintios	14	2	14:2	738	1corintios-14-2-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00739	1corintios	14	2	14:2	739	1corintios-14-2-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00740	1corintios	14	2	14:2	740	1corintios-14-2-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00741	1corintios	14	3	14:3	741	1corintios-14-3-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00742	1corintios	14	4	14:4	742	1corintios-14-4-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00743	1corintios	14	4	14:4	743	1corintios-14-4-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00744	1corintios	14	5	14:5	744	1corintios-14-5-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00745	1corintios	14	5	14:5	745	1corintios-14-5-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00746	1corintios	14	5	14:5	746	1corintios-14-5-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00747	1corintios	14	5	14:5	747	1corintios-14-5-P04	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00748	1corintios	14	6	14:6	748	1corintios-14-6-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00749	1corintios	14	6	14:6	749	1corintios-14-6-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00750	1corintios	14	6	14:6	750	1corintios-14-6-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00751	1corintios	14	7	14:7	751	1corintios-14-7-P01	2	4	2	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00752	1corintios	14	7	14:7	752	1corintios-14-7-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00753	1corintios	14	8	14:8	753	1corintios-14-8-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00754	1corintios	14	8	14:8	754	1corintios-14-8-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00755	1corintios	14	9	14:9	755	1corintios-14-9-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00756	1corintios	14	9	14:9	756	1corintios-14-9-P02	0	6	1	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00757	1corintios	14	9	14:9	757	1corintios-14-9-P03	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00758	1corintios	14	10	14:10	758	1corintios-14-10-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00759	1corintios	14	10	14:10	759	1corintios-14-10-P02	0	2	1	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00760	1corintios	14	11	14:11	760	1corintios-14-11-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00761	1corintios	14	11	14:11	761	1corintios-14-11-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00762	1corintios	14	12	14:12	762	1corintios-14-12-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00763	1corintios	14	12	14:12	763	1corintios-14-12-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00764	1corintios	14	12	14:12	764	1corintios-14-12-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00765	1corintios	14	13	14:13	765	1corintios-14-13-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00766	1corintios	14	13	14:13	766	1corintios-14-13-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00767	1corintios	14	14	14:14	767	1corintios-14-14-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00768	1corintios	14	14	14:14	768	1corintios-14-14-P02	2	4	2	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00769	1corintios	14	14	14:14	769	1corintios-14-14-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00770	1corintios	14	15	14:15	770	1corintios-14-15-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00771	1corintios	14	15	14:15	771	1corintios-14-15-P02	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00772	1corintios	14	15	14:15	772	1corintios-14-15-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00773	1corintios	14	15	14:15	773	1corintios-14-15-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00774	1corintios	14	15	14:15	774	1corintios-14-15-P05	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00775	1corintios	14	16	14:16	775	1corintios-14-16-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00776	1corintios	14	16	14:16	776	1corintios-14-16-P02	0	6	1	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00777	1corintios	14	16	14:16	777	1corintios-14-16-P03	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00778	1corintios	14	16	14:16	778	1corintios-14-16-P04	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00779	1corintios	14	17	14:17	779	1corintios-14-17-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00780	1corintios	14	17	14:17	780	1corintios-14-17-P02	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00781	1corintios	14	18	14:18	781	1corintios-14-18-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00782	1corintios	14	18	14:18	782	1corintios-14-18-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00783	1corintios	14	19	14:19	783	1corintios-14-19-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00784	1corintios	14	19	14:19	784	1corintios-14-19-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00785	1corintios	14	20	14:20	785	1corintios-14-20-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00786	1corintios	14	20	14:20	786	1corintios-14-20-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00787	1corintios	14	20	14:20	787	1corintios-14-20-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00788	1corintios	14	21	14:21	788	1corintios-14-21-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00789	1corintios	14	21	14:21	789	1corintios-14-21-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00790	1corintios	14	21	14:21	790	1corintios-14-21-P03	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00791	1corintios	14	21	14:21	791	1corintios-14-21-P04	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00792	1corintios	14	22	14:22	792	1corintios-14-22-P01	0	3	0	1	transitioning	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00793	1corintios	14	23	14:23	793	1corintios-14-23-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00794	1corintios	14	23	14:23	794	1corintios-14-23-P02	0	2	1	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00795	1corintios	14	23	14:23	795	1corintios-14-23-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00796	1corintios	14	23	14:23	796	1corintios-14-23-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00797	1corintios	14	23	14:23	797	1corintios-14-23-P05	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00798	1corintios	14	24	14:24	798	1corintios-14-24-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00799	1corintios	14	24	14:24	799	1corintios-14-24-P02	0	2	1	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00800	1corintios	14	24	14:24	800	1corintios-14-24-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00801	1corintios	14	24	14:24	801	1corintios-14-24-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00802	1corintios	14	25	14:25	802	1corintios-14-25-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00803	1corintios	14	25	14:25	803	1corintios-14-25-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00804	1corintios	14	25	14:25	804	1corintios-14-25-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00805	1corintios	14	26	14:26	805	1corintios-14-26-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00806	1corintios	14	26	14:26	806	1corintios-14-26-P02	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00807	1corintios	14	26	14:26	807	1corintios-14-26-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00808	1corintios	14	26	14:26	808	1corintios-14-26-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00809	1corintios	14	26	14:26	809	1corintios-14-26-P05	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00810	1corintios	14	26	14:26	810	1corintios-14-26-P06	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00811	1corintios	14	26	14:26	811	1corintios-14-26-P07	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00812	1corintios	14	26	14:26	812	1corintios-14-26-P08	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00813	1corintios	14	27	14:27	813	1corintios-14-27-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00814	1corintios	14	27	14:27	814	1corintios-14-27-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00815	1corintios	14	28	14:28	815	1corintios-14-28-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00816	1corintios	14	28	14:28	816	1corintios-14-28-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00817	1corintios	14	28	14:28	817	1corintios-14-28-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00818	1corintios	14	29	14:29	818	1corintios-14-29-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00819	1corintios	14	29	14:29	819	1corintios-14-29-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00820	1corintios	14	30	14:30	820	1corintios-14-30-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00821	1corintios	14	30	14:30	821	1corintios-14-30-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00822	1corintios	14	31	14:31	822	1corintios-14-31-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00823	1corintios	14	31	14:31	823	1corintios-14-31-P02	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00824	1corintios	14	31	14:31	824	1corintios-14-31-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00825	1corintios	14	32	14:32	825	1corintios-14-32-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00826	1corintios	14	33	14:33	826	1corintios-14-33-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00827	1corintios	14	34	14:34	827	1corintios-14-34-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00828	1corintios	14	34	14:34	828	1corintios-14-34-P02	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00829	1corintios	14	34	14:34	829	1corintios-14-34-P03	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00830	1corintios	14	34	14:34	830	1corintios-14-34-P04	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00831	1corintios	14	35	14:35	831	1corintios-14-35-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00832	1corintios	14	35	14:35	832	1corintios-14-35-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00833	1corintios	14	35	14:35	833	1corintios-14-35-P03	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00834	1corintios	14	36	14:36	834	1corintios-14-36-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00835	1corintios	14	36	14:36	835	1corintios-14-36-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00836	1corintios	14	37	14:37	836	1corintios-14-37-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00837	1corintios	14	37	14:37	837	1corintios-14-37-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00838	1corintios	14	37	14:37	838	1corintios-14-37-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00839	1corintios	14	37	14:37	839	1corintios-14-37-P04	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
