BOOK	CH	VS	CONNECTOR_ID	CONNECTOR_GREEK	CONNECTOR_KIND	CONNECTOR_RELATION	CURRENT_TARGET_CLAUSE	CURRENT_TARGET_SPAN	CANDIDATE_SOURCE_REF	CANDIDATE_SOURCE_CLAUSE	CANDIDATE_SOURCE_SPAN	CANDIDATE_DISTANCE	CANDIDATE_CONFIDENCE	STATUS	NOTES
1corintios	12	11	cn1	δὲ	coordinating	coordination	C1	πάντα δὲ ταῦτα ==ἐνεργεῖ== τὸ ἓν καὶ τὸ αὐτὸ πνεῦμα διαιροῦν ἰδίᾳ ἑκάστῳ	1corintios 12:8	C1	ᾧ μὲν γὰρ διὰ τοῦ πνεύματος ==δίδοται== λόγος σοφίας ἄλλῳ δὲ λόγος γνώσεως κατὰ τὸ αὐτὸ πνεῦμα	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	12	cn1	καθάπερ	subordinating	comparison/manner	C1	καθάπερ γὰρ τὸ σῶμα ἕν ==ἐστιν== καὶ μέλη πολλὰ	1corintios 12:11	C2	καθὼς ==βούλεται==	previous-verse-final-clause	low	suggested-cross-verse-candidate	context-sensitive function; keep as suggested; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	12	12	cn2	γὰρ	coordinating	cause/ground	C1	καθάπερ γὰρ τὸ σῶμα ἕν ==ἐστιν== καὶ μέλη πολλὰ	1corintios 12:11	C2	καθὼς ==βούλεται==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	12	13	cn1	καὶ	coordinating	coordination	C1	καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ==ἐβαπτίσθημεν== εἴτε ἰουδαῖοι εἴτε ἕλληνες εἴτε δοῦλοι εἴτε ἐλεύθεροι καὶ πάντες ἓν πνεῦμα	1corintios 12:12	C3	==ἐστιν== σῶμα οὕτως καὶ ὁ χριστός	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	13	cn2	γὰρ	coordinating	cause/ground	C1	καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ==ἐβαπτίσθημεν== εἴτε ἰουδαῖοι εἴτε ἕλληνες εἴτε δοῦλοι εἴτε ἐλεύθεροι καὶ πάντες ἓν πνεῦμα	1corintios 12:12	C3	==ἐστιν== σῶμα οὕτως καὶ ὁ χριστός	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	12	14	cn1	καὶ	coordinating	coordination	C1	καὶ γὰρ τὸ σῶμα οὐκ ==ἔστιν== ἓν μέλος ἀλλὰ πολλά	1corintios 12:13	C2	==ἐποτίσθημεν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	14	cn2	γὰρ	coordinating	cause/ground	C1	καὶ γὰρ τὸ σῶμα οὐκ ==ἔστιν== ἓν μέλος ἀλλὰ πολλά	1corintios 12:13	C2	==ἐποτίσθημεν==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	12	15	cn1	ἐὰν	subordinating	condition	C1	ἐὰν ==εἴπῃ== ὁ πούς	1corintios 12:14	C1	καὶ γὰρ τὸ σῶμα οὐκ ==ἔστιν== ἓν μέλος ἀλλὰ πολλά	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	12	16	cn1	καὶ	coordinating	coordination	C1	καὶ ἐὰν ==εἴπῃ== τὸ οὖς	1corintios 12:15	C4	οὐκ ==ἔστιν== ἐκ τοῦ σώματος	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	16	cn2	ἐὰν	subordinating	condition	C1	καὶ ἐὰν ==εἴπῃ== τὸ οὖς	1corintios 12:15	C4	οὐκ ==ἔστιν== ἐκ τοῦ σώματος	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	12	18	cn1	δὲ	coordinating	coordination	C1	νυνὶ δὲ ὁ θεὸς ==ἔθετο== τὰ μέλη ἓν ἕκαστον αὐτῶν ἐν τῷ σώματι	1corintios 12:16	C4	οὐκ ==ἔστιν== ἐκ τοῦ σώματος	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	19	cn1	εἰ	subordinating	condition	C1	εἰ δὲ ==ἦν== τὰ πάντα ἓν μέλος ποῦ τὸ σῶμα	1corintios 12:18	C2	καθὼς ==ἠθέλησεν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	12	19	cn2	δὲ	coordinating	coordination	C1	εἰ δὲ ==ἦν== τὰ πάντα ἓν μέλος ποῦ τὸ σῶμα	1corintios 12:18	C2	καθὼς ==ἠθέλησεν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	22	cn1	ἀλλὰ	coordinating	contrast	C1	ἀλλὰ πολλῷ μᾶλλον τὰ δοκοῦντα μέλη τοῦ σώματος ἀσθενέστερα ὑπάρχειν ἀναγκαῖά ==ἐστιν==	1corintios 12:21	C3	οὐκ ==ἔχω==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	12	23	cn1	καὶ	coordinating	coordination	C1	καὶ ἃ ==δοκοῦμεν== ἀτιμότερα εἶναι τοῦ σώματος τούτοις τιμὴν περισσοτέραν	1corintios 12:22	C1	ἀλλὰ πολλῷ μᾶλλον τὰ δοκοῦντα μέλη τοῦ σώματος ἀσθενέστερα ὑπάρχειν ἀναγκαῖά ==ἐστιν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	24	cn1	δὲ	coordinating	coordination	C1	τὰ δὲ εὐσχήμονα ἡμῶν οὐ χρείαν ==ἔχει== ἀλλὰ ὁ θεὸς	1corintios 12:23	C3	==ἔχει==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	25	cn1	ἵνα	subordinating	purpose/result	C1	ἵνα μὴ ==ᾖ== σχίσμα ἐν τῷ σώματι ἀλλὰ τὸ αὐτὸ ὑπὲρ ἀλλήλων	1corintios 12:24	C2	==συνεκέρασεν== τὸ σῶμα τῷ ὑστεροῦντι περισσοτέραν δοὺς τιμήν	previous-verse-final-clause	low	suggested-cross-verse-candidate	context-sensitive function; keep as suggested; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	12	26	cn1	καὶ	coordinating	coordination	C1	καὶ εἴτε ==πάσχει== ἓν μέλος	1corintios 12:25	C2	==μεριμνῶσι== τὰ μέλη	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	26	cn2	εἴτε	coordinating	alternative	C1	καὶ εἴτε ==πάσχει== ἓν μέλος	1corintios 12:25	C2	==μεριμνῶσι== τὰ μέλη	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	27	cn1	δέ	coordinating	coordination	C1	ὑμεῖς δέ ==ἐστε== σῶμα χριστοῦ καὶ μέλη ἐκ μέρους	1corintios 12:26	C4	==συγχαίρει== πάντα τὰ μέλη	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	12	28	cn1	καὶ	coordinating	coordination	C1	καὶ οὓς μὲν ==ἔθετο== ὁ θεὸς ἐν τῇ ἐκκλησίᾳ πρῶτον ἀποστόλους δεύτερον προφήτας τρίτον διδασκάλους ἔπειτα δυνάμεις ἔπειτα χαρίσματα ἰαμάτων ἀντιλήμψεις κυβερνήσεις γένη γλωσσῶν	1corintios 12:27	C1	ὑμεῖς δέ ==ἐστε== σῶμα χριστοῦ καὶ μέλη ἐκ μέρους	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	13	1	cn1	ἐὰν	subordinating	condition	C1	ἐὰν ταῖς γλώσσαις τῶν ἀνθρώπων ==λαλῶ== καὶ τῶν ἀγγέλων ἀγάπην	1corintios 12:31	C2	==δείκνυμι==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	13	2	cn1	καὶ	coordinating	coordination	C1	καὶ ἐὰν ==ἔχω== προφητείαν	1corintios 13:1	C3	==γέγονα== χαλκὸς ἠχῶν ἢ κύμβαλον ἀλαλάζον	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	13	2	cn2	ἐὰν	subordinating	condition	C1	καὶ ἐὰν ==ἔχω== προφητείαν	1corintios 13:1	C3	==γέγονα== χαλκὸς ἠχῶν ἢ κύμβαλον ἀλαλάζον	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	13	3	cn1	καὶ	coordinating	coordination	C1	καὶ ἐὰν ==ψωμίσω== πάντα τὰ ὑπάρχοντά μου ⸄καὶ ἐὰν⸅	1corintios 13:2	C5	==εἰμι==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	13	3	cn2	ἐὰν	subordinating	condition	C1	καὶ ἐὰν ==ψωμίσω== πάντα τὰ ὑπάρχοντά μου ⸄καὶ ἐὰν⸅	1corintios 13:2	C5	==εἰμι==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	13	9	cn1	γὰρ	coordinating	cause/ground	C1	ἐκ μέρους γὰρ ==γινώσκομεν== καὶ ἐκ μέρους	1corintios 13:8	C4	==καταργηθήσεται==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	13	10	cn2	δὲ	coordinating	coordination	C1	ὅταν δὲ ==ἔλθῃ== τὸ τέλειον τὸ ἐκ μέρους	1corintios 13:9	C2	==προφητεύομεν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	13	13	cn1	δὲ	coordinating	coordination	C1	νυνὶ δὲ ==μένει== πίστις ἐλπίς ἀγάπη τὰ τρία ταῦτα μείζων δὲ τούτων ἡ ἀγάπη	1corintios 13:12	C4	καθὼς καὶ ==ἐπεγνώσθην==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	2	cn1	γὰρ	coordinating	cause/ground	C1	ὁ γὰρ λαλῶν γλώσσῃ οὐκ ἀνθρώποις ==λαλεῖ== ἀλλὰ θεῷ οὐδεὶς γὰρ	1corintios 14:1	C3	ἵνα ==προφητεύητε==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	3	cn1	δὲ	coordinating	coordination	C1	ὁ δὲ προφητεύων ἀνθρώποις ==λαλεῖ== οἰκοδομὴν καὶ παράκλησιν καὶ παραμυθίαν	1corintios 14:2	C3	δὲ ==λαλεῖ== μυστήρια	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	6	cn1	δέ	coordinating	coordination	C1	νῦν δέ ἀδελφοί ἐὰν ==ἔλθω== πρὸς ὑμᾶς γλώσσαις λαλῶν τί ὑμᾶς	1corintios 14:5	C4	==λάβῃ==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	6	cn2	ἐὰν	subordinating	condition	C1	νῦν δέ ἀδελφοί ἐὰν ==ἔλθω== πρὸς ὑμᾶς γλώσσαις λαλῶν τί ὑμᾶς	1corintios 14:5	C4	==λάβῃ==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	7	cn1	εἴτε	coordinating	alternative	C1	ὅμως τὰ ἄψυχα φωνὴν διδόντα εἴτε αὐλὸς εἴτε κιθάρα ἐὰν διαστολὴν τοῖς φθόγγοις μὴ ==δῷ== πῶς	1corintios 14:6	C3	==λαλήσω== ἢ ἐν ἀποκαλύψει ἢ ἐν γνώσει ἢ ἐν προφητείᾳ ἢ ἐν διδαχῇ	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	7	cn2	εἴτε	coordinating	alternative	C1	ὅμως τὰ ἄψυχα φωνὴν διδόντα εἴτε αὐλὸς εἴτε κιθάρα ἐὰν διαστολὴν τοῖς φθόγγοις μὴ ==δῷ== πῶς	1corintios 14:6	C3	==λαλήσω== ἢ ἐν ἀποκαλύψει ἢ ἐν γνώσει ἢ ἐν προφητείᾳ ἢ ἐν διδαχῇ	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	7	cn3	ἐὰν	subordinating	condition	C1	ὅμως τὰ ἄψυχα φωνὴν διδόντα εἴτε αὐλὸς εἴτε κιθάρα ἐὰν διαστολὴν τοῖς φθόγγοις μὴ ==δῷ== πῶς	1corintios 14:6	C3	==λαλήσω== ἢ ἐν ἀποκαλύψει ἢ ἐν γνώσει ἢ ἐν προφητείᾳ ἢ ἐν διδαχῇ	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	8	cn1	καὶ	coordinating	coordination	C1	καὶ γὰρ ἐὰν ἄδηλον φωνὴν σάλπιγξ ==δῷ== τίς	1corintios 14:7	C2	==γνωσθήσεται== τὸ αὐλούμενον ἢ τὸ κιθαριζόμενον	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	8	cn2	γὰρ	coordinating	cause/ground	C1	καὶ γὰρ ἐὰν ἄδηλον φωνὴν σάλπιγξ ==δῷ== τίς	1corintios 14:7	C2	==γνωσθήσεται== τὸ αὐλούμενον ἢ τὸ κιθαριζόμενον	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	8	cn3	ἐὰν	subordinating	condition	C1	καὶ γὰρ ἐὰν ἄδηλον φωνὴν σάλπιγξ ==δῷ== τίς	1corintios 14:7	C2	==γνωσθήσεται== τὸ αὐλούμενον ἢ τὸ κιθαριζόμενον	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	9	cn1	καὶ	coordinating	coordination	C1	οὕτως καὶ ὑμεῖς διὰ τῆς γλώσσης ἐὰν μὴ εὔσημον λόγον ==δῶτε== πῶς	1corintios 14:8	C2	==παρασκευάσεται== εἰς πόλεμον	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	9	cn2	ἐὰν	subordinating	condition	C1	οὕτως καὶ ὑμεῖς διὰ τῆς γλώσσης ἐὰν μὴ εὔσημον λόγον ==δῶτε== πῶς	1corintios 14:8	C2	==παρασκευάσεται== εἰς πόλεμον	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	10	cn1	εἰ	subordinating	condition	C1	τοσαῦτα εἰ τύχοι γένη φωνῶν ==εἰσιν== ἐν κόσμῳ καὶ οὐδὲν ἄφωνον	1corintios 14:9	C3	==ἔσεσθε== γὰρ εἰς ἀέρα λαλοῦντες	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	11	cn1	ἐὰν	subordinating	condition	C1	ἐὰν οὖν μὴ ==εἰδῶ== τὴν δύναμιν τῆς φωνῆς	1corintios 14:10	C1	τοσαῦτα εἰ τύχοι γένη φωνῶν ==εἰσιν== ἐν κόσμῳ καὶ οὐδὲν ἄφωνον	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	11	cn2	οὖν	coordinating	inference	C1	ἐὰν οὖν μὴ ==εἰδῶ== τὴν δύναμιν τῆς φωνῆς	1corintios 14:10	C1	τοσαῦτα εἰ τύχοι γένη φωνῶν ==εἰσιν== ἐν κόσμῳ καὶ οὐδὲν ἄφωνον	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	12	cn1	καὶ	coordinating	coordination	C1	οὕτως καὶ ὑμεῖς ἐπεὶ ζηλωταί ==ἐστε== πνευμάτων πρὸς τὴν οἰκοδομὴν τῆς ἐκκλησίας	1corintios 14:11	C2	==ἔσομαι== τῷ λαλοῦντι βάρβαρος καὶ ὁ λαλῶν ἐν ἐμοὶ βάρβαρος	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	13	cn1	διὸ	coordinating	inference	C1	διὸ ὁ λαλῶν γλώσσῃ ==προσευχέσθω==	1corintios 14:12	C3	ἵνα ==περισσεύητε==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	14	cn1	ἐὰν	subordinating	condition	C1	ἐὰν γὰρ ==προσεύχωμαι== γλώσσῃ τὸ πνεῦμά μου	1corintios 14:13	C2	ἵνα ==διερμηνεύῃ==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	14	cn2	γὰρ	coordinating	cause/ground	C1	ἐὰν γὰρ ==προσεύχωμαι== γλώσσῃ τὸ πνεῦμά μου	1corintios 14:13	C2	ἵνα ==διερμηνεύῃ==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	15	cn1	οὖν	coordinating	inference	C1	τί οὖν ==ἐστιν==	1corintios 14:14	C3	==ἐστιν==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	16	cn2	ἐὰν	subordinating	condition	C1	ἐπεὶ ἐὰν ==εὐλογῇς== πνεύματι ὁ ἀναπληρῶν τὸν τόπον τοῦ ἰδιώτου πῶς	1corintios 14:15	C5	==ψαλῶ== δὲ καὶ τῷ νοΐ	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	17	cn1	γὰρ	coordinating	cause/ground	C1	σὺ μὲν γὰρ καλῶς ==εὐχαριστεῖς== ἀλλʼ ὁ ἕτερος	1corintios 14:16	C4	οὐκ ==οἶδεν==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	19	cn1	ἀλλὰ	coordinating	contrast	C1	ἀλλὰ ἐν ἐκκλησίᾳ ==θέλω== πέντε λόγους τῷ νοΐ μου λαλῆσαι ἵνα καὶ ἄλλους	1corintios 14:18	C2	==λαλῶ==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	22	cn1	ὥστε	subordinating	result/inference	C1	ὥστε αἱ γλῶσσαι εἰς σημεῖόν ==εἰσιν== οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν	1corintios 14:21	C4	==λέγει== κύριος	previous-verse-final-clause	medium	suggested-cross-verse-candidate	context-sensitive function; keep as suggested; target finite clause found; source not available in verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	23	cn1	ἐὰν	subordinating	condition	C1	ἐὰν οὖν ==συνέλθῃ== ἡ ἐκκλησία ὅλη ἐπὶ τὸ αὐτὸ καὶ πάντες	1corintios 14:22	C1	ὥστε αἱ γλῶσσαι εἰς σημεῖόν ==εἰσιν== οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	23	cn2	οὖν	coordinating	inference	C1	ἐὰν οὖν ==συνέλθῃ== ἡ ἐκκλησία ὅλη ἐπὶ τὸ αὐτὸ καὶ πάντες	1corintios 14:22	C1	ὥστε αἱ γλῶσσαι εἰς σημεῖόν ==εἰσιν== οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	24	cn1	ἐὰν	subordinating	condition	C1	ἐὰν δὲ πάντες ==προφητεύωσιν==	1corintios 14:23	C5	ὅτι ==μαίνεσθε==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	24	cn2	δὲ	coordinating	coordination	C1	ἐὰν δὲ πάντες ==προφητεύωσιν==	1corintios 14:23	C5	ὅτι ==μαίνεσθε==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	26	cn1	οὖν	coordinating	inference	C1	τί οὖν ==ἐστιν== ἀδελφοί	1corintios 14:25	C3	==ἐστιν==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	27	cn1	εἴτε	coordinating	alternative	C1	εἴτε γλώσσῃ τις ==λαλεῖ== κατὰ δύο ἢ τὸ πλεῖστον τρεῖς καὶ ἀνὰ μέρος καὶ εἷς	1corintios 14:26	C8	==γινέσθω==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	28	cn1	ἐὰν	subordinating	condition	C1	ἐὰν δὲ μὴ ==ᾖ== διερμηνευτής	1corintios 14:27	C2	==διερμηνευέτω==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	28	cn2	δὲ	coordinating	coordination	C1	ἐὰν δὲ μὴ ==ᾖ== διερμηνευτής	1corintios 14:27	C2	==διερμηνευέτω==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	29	cn1	δὲ	coordinating	coordination	C1	προφῆται δὲ δύο ἢ τρεῖς ==λαλείτωσαν== καὶ οἱ ἄλλοι	1corintios 14:28	C3	δὲ ==λαλείτω== καὶ τῷ θεῷ	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	29	cn2	ἢ	coordinating	alternative/comparison	C1	προφῆται δὲ δύο ἢ τρεῖς ==λαλείτωσαν== καὶ οἱ ἄλλοι	1corintios 14:28	C3	δὲ ==λαλείτω== καὶ τῷ θεῷ	previous-verse-final-clause	low	suggested-cross-verse-candidate	context-sensitive function; keep as suggested; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	30	cn1	ἐὰν	subordinating	condition	C1	ἐὰν δὲ ἄλλῳ ==ἀποκαλυφθῇ== καθημένῳ ὁ πρῶτος	1corintios 14:29	C2	==διακρινέτωσαν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
