BOOK	CH	VS	CLAUSE_ID	FINITE_GREEK	NODE_TYPE	PARENT_CLAUSE	RELATIONSHIP_TYPE	TREE_DEPTH	OWNERSHIP_CONFIDENCE	TREE_STATUS	SPAN_TEXT	NOTES
1corintios	3	19	C2	γέγραπται	root-or-unresolved			0		unresolved-root	==γέγραπται== γάρ ὁ δρασσόμενος τοὺς σοφοὺς ἐν τῇ πανουργίᾳ αὐτῶν	no ownership relationship resolved
1corintios	3	20	C1	γινώσκει	root-parent			0		unresolved-root	καὶ πάλιν κύριος ==γινώσκει== τοὺς διαλογισμοὺς τῶν σοφῶν	no ownership relationship resolved
1corintios	3	20	C2	εἰσὶν	leaf	C1	subordinate	1	medium	suggested	ὅτι ==εἰσὶν== μάταιοι	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	3	21	C1	καυχάσθω	root-parent			0		unresolved-root	ὥστε μηδεὶς ==καυχάσθω== ἐν ἀνθρώποις πάντα γὰρ ὑμῶν	no ownership relationship resolved
1corintios	3	21	C2	ἐστιν	leaf	C1	subordinate	1	medium	suggested	==ἐστιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	1	C1	λογιζέσθω	root-or-unresolved			0		unresolved-root	οὕτως ἡμᾶς ==λογιζέσθω== ἄνθρωπος ὡς ὑπηρέτας χριστοῦ καὶ οἰκονόμους μυστηρίων θεοῦ	no ownership relationship resolved
1corintios	4	2	C1	ζητεῖται	root-parent			0		unresolved-root	ὧδε λοιπὸν ==ζητεῖται== ἐν τοῖς οἰκονόμοις ἵνα πιστός τις	no ownership relationship resolved
1corintios	4	2	C2	εὑρεθῇ	leaf	C1	subordinate	1	medium	suggested	==εὑρεθῇ==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	4	3	C1	ἐστιν	root-parent			0		unresolved-root	ἐμοὶ δὲ εἰς ἐλάχιστόν ==ἐστιν== ἵνα ὑφʼ ὑμῶν	no ownership relationship resolved
1corintios	4	3	C2	ἀνακριθῶ	internal-node	C1	subordinate	1	medium	suggested	==ἀνακριθῶ== ἢ ὑπὸ ἀνθρωπίνης ἡμέρας ἀλλʼ οὐδὲ ἐμαυτὸν	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	4	3	C3	ἀνακρίνω	leaf	C2	coordinate	2	medium	suggested	==ἀνακρίνω==	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	4	4	C1	σύνοιδα	root-parent			0		unresolved-root	οὐδὲν γὰρ ἐμαυτῷ ==σύνοιδα== ἀλλʼ οὐκ ἐν τούτῳ	no ownership relationship resolved
1corintios	4	4	C2	δεδικαίωμαι	internal-node	C1	coordinate	1	medium	suggested	==δεδικαίωμαι== ὁ δὲ ἀνακρίνων με κύριός	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	4	C3	ἐστιν	leaf	C2	coordinate	2	medium	suggested	==ἐστιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	5	C1	κρίνετε	root-parent			0		unresolved-root	ὥστε μὴ πρὸ καιροῦ τι ==κρίνετε== ἕως ἂν	no ownership relationship resolved
1corintios	4	5	C2	ἔλθῃ	internal-node	C1	subordinate	1	medium	suggested	==ἔλθῃ== ὁ κύριος ὃς	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	4	5	C3	φωτίσει	internal-node	C2	coordinate	2	medium	suggested	καὶ ==φωτίσει== τὰ κρυπτὰ τοῦ σκότους	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	5	C4	φανερώσει	internal-node	C3	coordinate	3	medium	suggested	καὶ ==φανερώσει== τὰς βουλὰς τῶν καρδιῶν καὶ τότε ὁ ἔπαινος	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	5	C5	γενήσεται	leaf	C4	coordinate	4	medium	suggested	==γενήσεται== ἑκάστῳ ἀπὸ τοῦ θεοῦ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	6	C1	μετεσχημάτισα	root-parent			0		unresolved-root	ταῦτα δέ ἀδελφοί ==μετεσχημάτισα== εἰς ἐμαυτὸν καὶ ἀπολλῶν διʼ ὑμᾶς ἵνα ἐν ἡμῖν	no ownership relationship resolved
1corintios	4	6	C2	μάθητε	leaf	C1	coordinate	1	medium	suggested	==μάθητε== τό μὴ ὑπὲρ ἃ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	6	C3	γέγραπται	root-parent			0		unresolved-root	==γέγραπται== ἵνα μὴ εἷς ὑπὲρ τοῦ ἑνὸς	no ownership relationship resolved
1corintios	4	6	C4	φυσιοῦσθε	leaf	C3	subordinate	1	medium	suggested	==φυσιοῦσθε== κατὰ τοῦ ἑτέρου	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	4	7	C1	διακρίνει	root-parent			0		unresolved-root	τίς γάρ σε ==διακρίνει== τί	no ownership relationship resolved
1corintios	4	7	C2	ἔχεις	leaf	C1	coordinate	1	medium	suggested	δὲ ==ἔχεις== ὃ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	7	C3	ἔλαβες	root-parent			0		unresolved-root	οὐκ ==ἔλαβες==	no ownership relationship resolved
1corintios	4	7	C4	ἔλαβες	leaf	C3	subordinate	1	medium	suggested	εἰ δὲ καὶ ==ἔλαβες== τί	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	4	7	C5	καυχᾶσαι	root-or-unresolved			0		unresolved-root	==καυχᾶσαι== ὡς μὴ λαβών	no ownership relationship resolved
1corintios	4	8	C1	ἐστέ	root-or-unresolved			0		unresolved-root	ἤδη κεκορεσμένοι ==ἐστέ== ἤδη	no ownership relationship resolved
1corintios	4	8	C2	ἐπλουτήσατε	root-or-unresolved			0		unresolved-root	==ἐπλουτήσατε== χωρὶς ἡμῶν	no ownership relationship resolved
1corintios	4	8	C3	ἐβασιλεύσατε	root-parent			0		unresolved-root	==ἐβασιλεύσατε== καὶ ὄφελόν γε	no ownership relationship resolved
1corintios	4	8	C4	ἐβασιλεύσατε	internal-node	C3	coordinate	1	medium	suggested	==ἐβασιλεύσατε== ἵνα καὶ ἡμεῖς ὑμῖν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	8	C5	συμβασιλεύσωμεν	leaf	C4	subordinate	2	medium	suggested	==συμβασιλεύσωμεν==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	4	9	C1	δοκῶ	root-parent			0		unresolved-root	==δοκῶ== γάρ ὁ θεὸς ἡμᾶς τοὺς ἀποστόλους ἐσχάτους	no ownership relationship resolved
1corintios	4	9	C2	ἀπέδειξεν	internal-node	C1	subordinate	1	medium	suggested	==ἀπέδειξεν== ὡς ἐπιθανατίους ὅτι θέατρον	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	9	C3	ἐγενήθημεν	leaf	C2	subordinate	2	medium	suggested	==ἐγενήθημεν== τῷ κόσμῳ καὶ ἀγγέλοις καὶ ἀνθρώποις	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	4	11	C1	πεινῶμεν	root-parent			0		unresolved-root	ἄχρι τῆς ἄρτι ὥρας καὶ ==πεινῶμεν==	no ownership relationship resolved
1corintios	4	11	C2	διψῶμεν	internal-node	C1	coordinate	1	medium	suggested	καὶ ==διψῶμεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	11	C3	γυμνιτεύομεν	internal-node	C2	coordinate	2	medium	suggested	καὶ ==γυμνιτεύομεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	11	C4	κολαφιζόμεθα	internal-node	C3	coordinate	3	medium	suggested	καὶ ==κολαφιζόμεθα==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	11	C5	ἀστατοῦμεν	leaf	C4	coordinate	4	medium	suggested	καὶ ==ἀστατοῦμεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	12	C1	κοπιῶμεν	root-or-unresolved			0		unresolved-root	καὶ ==κοπιῶμεν== ἐργαζόμενοι ταῖς ἰδίαις χερσίν λοιδορούμενοι	no ownership relationship resolved
1corintios	4	12	C2	εὐλογοῦμεν	root-or-unresolved			0		unresolved-root	==εὐλογοῦμεν== διωκόμενοι	no ownership relationship resolved
1corintios	4	12	C3	ἀνεχόμεθα	root-or-unresolved			0		unresolved-root	==ἀνεχόμεθα==	no ownership relationship resolved
1corintios	4	13	C1	παρακαλοῦμεν	root-parent			0		unresolved-root	δυσφημούμενοι ==παρακαλοῦμεν== ὡς περικαθάρματα τοῦ κόσμου	no ownership relationship resolved
1corintios	4	13	C2	ἐγενήθημεν	leaf	C1	subordinate	1	medium	suggested	==ἐγενήθημεν== πάντων περίψημα ἕως ἄρτι	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	4	14	C1	γράφω	root-or-unresolved			0		unresolved-root	οὐκ ἐντρέπων ὑμᾶς ==γράφω== ταῦτα ἀλλʼ ὡς τέκνα μου ἀγαπητὰ νουθετῶν	no ownership relationship resolved
1corintios	4	15	C1	ἔχητε	root-parent			0		unresolved-root	ἐὰν γὰρ μυρίους παιδαγωγοὺς ==ἔχητε== ἐν χριστῷ ἀλλʼ οὐ πολλοὺς πατέρας ἐν γὰρ χριστῷ ἰησοῦ διὰ τοῦ εὐαγγελίου ἐγὼ ὑμᾶς	no ownership relationship resolved
1corintios	4	15	C2	ἐγέννησα	leaf	C1	coordinate	1	medium	suggested	==ἐγέννησα==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	16	C1	παρακαλῶ	root-parent			0		unresolved-root	==παρακαλῶ== οὖν ὑμᾶς μιμηταί μου	no ownership relationship resolved
1corintios	4	16	C2	γίνεσθε	leaf	C1	coordinate	1	medium	suggested	==γίνεσθε==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	17	C1	ἔπεμψα	root-or-unresolved			0		unresolved-root	διὰ τοῦτο ==ἔπεμψα== ὑμῖν τιμόθεον ὅς	no ownership relationship resolved
1corintios	4	17	C2	ἐστίν	root-parent			0		unresolved-root	==ἐστίν== μου τέκνον ἀγαπητὸν καὶ πιστὸν ἐν κυρίῳ ὃς ὑμᾶς	no ownership relationship resolved
1corintios	4	17	C3	ἀναμνήσει	internal-node	C2	coordinate	1	medium	suggested	==ἀναμνήσει== τὰς ὁδούς μου τὰς ἐν χριστῷ ἰησοῦ καθὼς πανταχοῦ ἐν πάσῃ ἐκκλησίᾳ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	17	C4	διδάσκω	leaf	C3	subordinate	2	medium	suggested	==διδάσκω==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	4	18	C1	ἐφυσιώθησάν	root-or-unresolved			0		unresolved-root	ὡς μὴ ἐρχομένου δέ μου πρὸς ὑμᾶς ==ἐφυσιώθησάν== τινες	no ownership relationship resolved
1corintios	4	19	C1	ἐλεύσομαι	root-parent			0		unresolved-root	==ἐλεύσομαι== δὲ ταχέως πρὸς ὑμᾶς ἐὰν ὁ κύριος	no ownership relationship resolved
1corintios	4	19	C2	θελήσῃ	internal-node	C1	coordinate	1	medium	suggested	==θελήσῃ==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	19	C3	γνώσομαι	leaf	C2	coordinate	2	medium	suggested	καὶ ==γνώσομαι== οὐ τὸν λόγον τῶν πεφυσιωμένων ἀλλὰ τὴν δύναμιν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	4	21	C1	θέλετε	root-or-unresolved			0		unresolved-root	τί ==θέλετε== ἐν ῥάβδῳ	no ownership relationship resolved
1corintios	4	21	C2	ἔλθω	root-or-unresolved			0		unresolved-root	==ἔλθω== πρὸς ὑμᾶς ἢ ἐν ἀγάπῃ πνεύματί τε πραΰτητος	no ownership relationship resolved
1corintios	5	1	C1	ἀκούεται	root-or-unresolved			0		unresolved-root	ὅλως ==ἀκούεται== ἐν ὑμῖν πορνεία καὶ τοιαύτη πορνεία ἥτις οὐδὲ ἐν τοῖς ἔθνεσιν ὥστε γυναῖκά τινα τοῦ πατρὸς ἔχειν	no ownership relationship resolved
1corintios	5	2	C1	ἐστέ	root-parent			0		unresolved-root	καὶ ὑμεῖς πεφυσιωμένοι ==ἐστέ== καὶ οὐχὶ μᾶλλον	no ownership relationship resolved
1corintios	5	2	C2	ἐπενθήσατε	internal-node	C1	coordinate	1	medium	suggested	==ἐπενθήσατε==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
